[0.073s] Invoking command in '/home/robmoemac/M-LADIS-sim/PX4 Aux/ws_sensor_combined/build/velodyne_msgs': CMAKE_PREFIX_PATH=/opt/ros/humble /usr/bin/cmake --build /home/robmoemac/M-LADIS-sim/PX4 Aux/ws_sensor_combined/build/velodyne_msgs -- -j8 -l8
[0.275s] [ 10%] Built target velodyne_msgs__rosidl_generator_c
[0.276s] [ 12%] Built target velodyne_msgs__cpp
[0.373s] [ 12%] Built target ament_cmake_python_copy_velodyne_msgs
[0.444s] [ 23%] Built target velodyne_msgs__rosidl_typesupport_introspection_c
[0.449s] [ 33%] Built target velodyne_msgs__rosidl_typesupport_c
[0.462s] [ 43%] Built target velodyne_msgs__rosidl_typesupport_introspection_cpp
[0.521s] [ 53%] Built target velodyne_msgs__rosidl_typesupport_fastrtps_c
[0.562s] [ 64%] Built target velodyne_msgs__rosidl_typesupport_cpp
[0.563s] [ 74%] Built target velodyne_msgs__rosidl_typesupport_fastrtps_cpp
[0.662s] [ 74%] Built target velodyne_msgs
[0.743s] [ 76%] Built target velodyne_msgs__py
[0.853s] [ 84%] Built target velodyne_msgs__rosidl_generator_py
[0.992s] [ 89%] Built target velodyne_msgs__rosidl_typesupport_fastrtps_c__pyext
[0.996s] [ 94%] Built target velodyne_msgs__rosidl_typesupport_introspection_c__pyext
[1.031s] [100%] Built target velodyne_msgs__rosidl_typesupport_c__pyext
[1.559s] running egg_info
[1.669s] writing velodyne_msgs.egg-info/PKG-INFO
[1.671s] writing dependency_links to velodyne_msgs.egg-info/dependency_links.txt
[1.672s] writing top-level names to velodyne_msgs.egg-info/top_level.txt
[1.942s] reading manifest file 'velodyne_msgs.egg-info/SOURCES.txt'
[1.944s] writing manifest file 'velodyne_msgs.egg-info/SOURCES.txt'
[2.040s] [100%] Built target ament_cmake_python_build_velodyne_msgs_egg
[2.076s] Invoked command in '/home/robmoemac/M-LADIS-sim/PX4 Aux/ws_sensor_combined/build/velodyne_msgs' returned '0': CMAKE_PREFIX_PATH=/opt/ros/humble /usr/bin/cmake --build /home/robmoemac/M-LADIS-sim/PX4 Aux/ws_sensor_combined/build/velodyne_msgs -- -j8 -l8
[2.354s] Invoking command in '/home/robmoemac/M-LADIS-sim/PX4 Aux/ws_sensor_combined/build/velodyne_msgs': CMAKE_PREFIX_PATH=/opt/ros/humble /usr/bin/cmake --install /home/robmoemac/M-LADIS-sim/PX4 Aux/ws_sensor_combined/build/velodyne_msgs
[2.381s] -- Install configuration: ""
[2.382s] -- Up-to-date: /home/robmoemac/M-LADIS-sim/PX4 Aux/ws_sensor_combined/install/velodyne_msgs/share/ament_index/resource_index/rosidl_interfaces/velodyne_msgs
[2.382s] -- Up-to-date: /home/robmoemac/M-LADIS-sim/PX4 Aux/ws_sensor_combined/install/velodyne_msgs/include/velodyne_msgs/velodyne_msgs
[2.383s] -- Up-to-date: /home/robmoemac/M-LADIS-sim/PX4 Aux/ws_sensor_combined/install/velodyne_msgs/include/velodyne_msgs/velodyne_msgs/msg
[2.383s] -- Up-to-date: /home/robmoemac/M-LADIS-sim/PX4 Aux/ws_sensor_combined/install/velodyne_msgs/include/velodyne_msgs/velodyne_msgs/msg/detail
